"location","date","total_cases_per_million","total_deaths_per_million","new_cases_smoothed_per_million","people_fully_vaccinated_per_hundred"
"Germany","2022-03-07",190053.36,1552.14,1926.61,75.35
"Germany","2022-03-08",190053.36,1552.14,1926.61,75.38
"Germany","2022-03-09",190053.36,1552.14,1926.61,75.4
"Germany","2022-03-10",190053.36,1552.14,1926.61,75.43
"Germany","2022-03-11",190053.36,1552.14,1926.61,75.45
"Germany","2022-03-12",190053.36,1552.14,1926.61,75.46
"Germany","2022-03-13",206867.6,1573.29,2402.03,75.47
"Germany","2022-03-14",206867.6,1573.29,2402.03,75.48
"Germany","2022-03-15",206867.6,1573.29,2402.03,75.5
"Germany","2022-03-16",206867.6,1573.29,2402.03,75.51
"Germany","2022-03-17",206867.6,1573.29,2402.03,75.53
"Germany","2022-03-18",206867.6,1573.29,2402.03,75.55
"Germany","2022-03-19",206867.6,1573.29,2402.03,75.55
"Germany","2022-03-20",225687.61,1596.29,2688.57,75.56
"Germany","2022-03-21",225687.61,1596.29,2688.57,75.57
"Germany","2022-03-22",225687.61,1596.29,2688.57,75.58
"Germany","2022-03-23",225687.61,1596.29,2688.57,75.6
"Germany","2022-03-24",225687.61,1596.29,2688.57,75.62
"Germany","2022-03-25",225687.61,1596.29,2688.57,75.63
"Germany","2022-03-26",225687.61,1596.29,2688.57,75.64
"Germany","2022-03-27",244583.58,1618.66,2699.42,75.64
"Germany","2022-03-28",244583.58,1618.66,2699.42,75.65
"Germany","2022-03-29",244583.58,1618.66,2699.42,75.67
"Germany","2022-03-30",244583.58,1618.66,2699.42,75.68
"Germany","2022-03-31",244583.58,1618.66,2699.42,75.7
"Germany","2022-04-01",244583.58,1618.66,2699.42,75.71
"Germany","2022-04-02",244583.58,1618.66,2699.42,75.71
"Germany","2022-04-03",259985.92,1636.93,2200.34,75.71
"Germany","2022-04-04",259985.92,1636.93,2200.34,75.72
"Germany","2022-04-05",259985.92,1636.93,2200.34,75.73
"Germany","2022-04-06",259985.92,1636.93,2200.34,75.75
"Germany","2022-04-07",259985.92,1636.93,2200.34,75.76
"Germany","2022-04-08",259985.92,1636.93,2200.34,75.77
"Germany","2022-04-09",259985.92,1636.93,2200.34,75.77
"Germany","2022-04-10",271695.3,1652.29,1672.77,75.77
"Germany","2022-04-11",271695.3,1652.29,1672.77,75.78
"Germany","2022-04-12",271695.3,1652.29,1672.77,75.78
"Germany","2022-04-13",271695.3,1652.29,1672.77,75.79
"Germany","2022-04-14",271695.3,1652.29,1672.77,75.8
"Germany","2022-04-15",271695.3,1652.29,1672.77,75.8
"Germany","2022-04-16",271695.3,1652.29,1672.77,75.8
"Germany","2022-04-17",280959.03,1664.01,1323.38,75.8
"Germany","2022-04-18",280959.03,1664.01,1323.38,75.8
"Germany","2022-04-19",280959.03,1664.01,1323.38,75.81
"Germany","2022-04-20",280959.03,1664.01,1323.38,75.81
"Germany","2022-04-21",280959.03,1664.01,1323.38,75.82
"Germany","2022-04-22",280959.03,1664.01,1323.38,75.83
"Germany","2022-04-23",280959.03,1664.01,1323.38,75.83
"Germany","2022-04-24",289658.4,1673.62,1242.77,75.83
"Germany","2022-04-25",289658.4,1673.62,1242.77,75.84
"Germany","2022-04-26",289658.4,1673.62,1242.77,75.85
"Germany","2022-04-27",289658.4,1673.62,1242.77,75.85
"Germany","2022-04-28",289658.4,1673.62,1242.77,75.86
"Germany","2022-04-29",289658.4,1673.62,1242.77,75.87
"Germany","2022-04-30",289658.4,1673.62,1242.77,75.88
"Germany","2022-05-01",296757.28,1681.68,1014.12,75.88
"Germany","2022-05-02",296757.28,1681.68,1014.12,75.88
"Germany","2022-05-03",296757.28,1681.68,1014.12,75.89
"Germany","2022-05-04",296757.28,1681.68,1014.12,75.89
"Germany","2022-05-05",296757.28,1681.68,1014.12,75.9
"Germany","2022-05-06",296757.28,1681.68,1014.12,75.91
"Germany","2022-05-07",296757.28,1681.68,1014.12,75.91
"Germany","2022-05-08",302363.9,1688.11,800.95,75.91
"Germany","2022-05-09",302363.9,1688.11,800.95,75.91
"Germany","2022-05-10",302363.9,1688.11,800.95,75.92
"Germany","2022-05-11",302363.9,1688.11,800.95,75.92
"Germany","2022-05-12",302363.9,1688.11,800.95,75.93
"Germany","2022-05-13",302363.9,1688.11,800.95,75.93
"Germany","2022-05-14",302363.9,1688.11,800.95,75.93
"Germany","2022-05-15",307224.94,1693.08,694.43,75.93
"Germany","2022-05-16",307224.94,1693.08,694.43,75.93
"Germany","2022-05-17",307224.94,1693.08,694.43,75.94
"Germany","2022-05-18",307224.94,1693.08,694.43,75.94
"Germany","2022-05-19",307224.94,1693.08,694.43,75.95
"Germany","2022-05-20",307224.94,1693.08,694.43,75.95
"Germany","2022-05-21",307224.94,1693.08,694.43,75.95
"Germany","2022-05-22",310703.56,1697.01,496.95,75.95
"Germany","2022-05-23",310703.56,1697.01,496.95,75.96
"Germany","2022-05-24",310703.56,1697.01,496.95,75.96
"Germany","2022-05-25",310703.56,1697.01,496.95,75.97
"Germany","2022-05-26",310703.56,1697.01,496.95,75.97
"Germany","2022-05-27",310703.56,1697.01,496.95,75.97
"Germany","2022-05-28",310703.56,1697.01,496.95,75.97
"Germany","2022-05-29",312929.34,1699.54,317.97,75.97
"Germany","2022-05-30",312929.34,1699.54,317.97,75.97
"Germany","2022-05-31",312929.34,1699.54,317.97,75.98
"Germany","2022-06-01",312929.34,1699.54,317.97,75.98
"Germany","2022-06-02",312929.34,1699.54,317.97,75.98
"Germany","2022-06-03",312929.34,1699.54,317.97,75.99
"Germany","2022-06-04",312929.34,1699.54,317.97,75.99
"Germany","2022-06-05",315844.72,1702.19,416.48,75.99
"Germany","2022-06-06",315844.72,1702.19,416.48,75.99
"Germany","2022-06-07",315844.72,1702.19,416.48,75.99
"Germany","2022-06-08",315844.72,1702.19,416.48,75.99
"Germany","2022-06-09",315844.72,1702.19,416.48,76
"Germany","2022-06-10",315844.72,1702.19,416.48,76
"Germany","2022-06-11",315844.72,1702.19,416.48,76
"Germany","2022-06-12",319786.3,1705.58,563.08,76
"Germany","2022-06-13",319786.3,1705.58,563.08,76
"Germany","2022-06-14",319786.3,1705.58,563.08,76.01
"Germany","2022-06-15",319786.3,1705.58,563.08,76.01
"Germany","2022-06-16",319786.3,1705.58,563.08,76.01
"Germany","2022-06-17",319786.3,1705.58,563.08,76.01
"Germany","2022-06-18",319786.3,1705.58,563.08,76.01
"Germany","2022-06-19",324707.3,1710.36,703,76.02
"Germany","2022-06-20",324707.3,1710.36,703,76.02
"Germany","2022-06-21",324707.3,1710.36,703,76.02
"Germany","2022-06-22",324707.3,1710.36,703,76.02
"Germany","2022-06-23",324707.3,1710.36,703,76.03
"Germany","2022-06-24",324707.3,1710.36,703,76.03
"Germany","2022-06-25",324707.3,1710.36,703,76.03
"Germany","2022-06-26",331536.34,1717.09,975.57,76.03
"Germany","2022-06-27",331536.34,1717.09,975.57,76.03
"Germany","2022-06-28",331536.34,1717.09,975.57,76.04
"Germany","2022-06-29",331536.34,1717.09,975.57,76.04
"Germany","2022-06-30",331536.34,1717.09,975.57,76.04
"Germany","2022-07-01",331536.34,1717.09,975.57,76.04
"Germany","2022-07-02",331536.34,1717.09,975.57,76.04
"Germany","2022-07-03",338942.72,1724.35,1058.06,76.05
"Germany","2022-07-04",338942.72,1724.35,1058.06,76.05
"Germany","2022-07-05",338942.72,1724.35,1058.06,76.05
"Germany","2022-07-06",338942.72,1724.35,1058.06,76.05
"Germany","2022-07-07",338942.72,1724.35,1058.06,76.05
"Germany","2022-07-08",338942.72,1724.35,1058.06,76.06
"Germany","2022-07-09",338942.72,1724.35,1058.06,76.06
"Germany","2022-07-10",346427.3,1732.7,1069.22,76.06
"Germany","2022-07-11",346427.3,1732.7,1069.22,76.06
"Germany","2022-07-12",346427.3,1732.7,1069.22,76.06
"Germany","2022-07-13",346427.3,1732.7,1069.22,76.06
"Germany","2022-07-14",346427.3,1732.7,1069.22,76.07
"Germany","2022-07-15",346427.3,1732.7,1069.22,76.07
"Germany","2022-07-16",346427.3,1732.7,1069.22,76.07
"Germany","2022-07-17",354456.3,1744.11,1147,76.07
"Germany","2022-07-18",354456.3,1744.11,1147,76.07
"Germany","2022-07-19",354456.3,1744.11,1147,76.07
"Germany","2022-07-20",354456.3,1744.11,1147,76.08
"Germany","2022-07-21",354456.3,1744.11,1147,76.08
"Germany","2022-07-22",354456.3,1744.11,1147,76.08
"Germany","2022-07-23",354456.3,1744.11,1147,76.08
"Germany","2022-07-24",361915.1,1757.54,1065.54,76.08
"Germany","2022-07-25",361915.1,1757.54,1065.54,76.08
"Germany","2022-07-26",361915.1,1757.54,1065.54,76.09
"Germany","2022-07-27",361915.1,1757.54,1065.54,76.09
"Germany","2022-07-28",361915.1,1757.54,1065.54,76.09
"Germany","2022-07-29",361915.1,1757.54,1065.54,76.09
"Germany","2022-07-30",361915.1,1757.54,1065.54,76.09
"Germany","2022-07-31",367810.56,1769.89,842.21,76.09
"Germany","2022-08-01",367810.56,1769.89,842.21,76.09
"Germany","2022-08-02",367810.56,1769.89,842.21,76.09
"Germany","2022-08-03",367810.56,1769.89,842.21,76.1
"Germany","2022-08-04",367810.56,1769.89,842.21,76.1
"Germany","2022-08-05",367810.56,1769.89,842.21,76.1
"Germany","2022-08-06",367810.56,1769.89,842.21,76.1
"Germany","2022-08-07",372126.8,1779.29,616.6,76.1
"Germany","2022-08-08",372126.8,1779.29,616.6,76.1
"Germany","2022-08-09",372126.8,1779.29,616.6,76.1
"Germany","2022-08-10",372126.8,1779.29,616.6,76.1
"Germany","2022-08-11",372126.8,1779.29,616.6,76.11
"Germany","2022-08-12",372126.8,1779.29,616.6,76.11
"Germany","2022-08-13",372126.8,1779.29,616.6,76.11
"Germany","2022-08-14",375674.25,1786.7,506.78,76.11
"Germany","2022-08-15",375674.25,1786.7,506.78,76.11
"Germany","2022-08-16",375674.25,1786.7,506.78,76.11
"Germany","2022-08-17",375674.25,1786.7,506.78,76.11
"Germany","2022-08-18",375674.25,1786.7,506.78,76.12
"Germany","2022-08-19",375674.25,1786.7,506.78,76.12
"Germany","2022-08-20",375674.25,1786.7,506.78,76.12
"Germany","2022-08-21",378805.9,1793.75,447.38,76.12
"Germany","2022-08-22",378805.9,1793.75,447.38,76.12
"Germany","2022-08-23",378805.9,1793.75,447.38,76.12
"Germany","2022-08-24",378805.9,1793.75,447.38,76.12
"Germany","2022-08-25",378805.9,1793.75,447.38,76.12
"Germany","2022-08-26",378805.9,1793.75,447.38,76.13
"Germany","2022-08-27",378805.9,1793.75,447.38,76.13
"Germany","2022-08-28",381517.16,1798.48,387.32,76.13
"Germany","2022-08-29",381517.16,1798.48,387.32,76.13
"Germany","2022-08-30",381517.16,1798.48,387.32,76.13
"Germany","2022-08-31",381517.16,1798.48,387.32,76.13
"Germany","2022-09-01",381517.16,1798.48,387.32,76.13
"Germany","2022-09-02",381517.16,1798.48,387.32,76.13
"Germany","2022-09-03",381517.16,1798.48,387.32,76.13
"Germany","2022-09-04",383916.56,1802.65,342.77,76.13
"Germany","2022-09-05",383916.56,1802.65,342.77,76.14
"Germany","2022-09-06",383916.56,1802.65,342.77,76.14
"Germany","2022-09-07",383916.56,1802.65,342.77,76.14
"Germany","2022-09-08",383916.56,1802.65,342.77,76.14
"Germany","2022-09-09",383916.56,1802.65,342.77,76.14
"Germany","2022-09-10",383916.56,1802.65,342.77,76.14
"Germany","2022-09-11",386343.66,1806.42,346.73,76.14
"Germany","2022-09-12",386343.66,1806.42,346.73,76.14
"Germany","2022-09-13",386343.66,1806.42,346.73,76.14
"Germany","2022-09-14",386343.66,1806.42,346.73,76.15
"Germany","2022-09-15",386343.66,1806.42,346.73,76.15
"Germany","2022-09-16",386343.66,1806.42,346.73,76.15
"Germany","2022-09-17",386343.66,1806.42,346.73,76.15
"Germany","2022-09-18",389065.97,1810.63,388.91,76.15
"Germany","2022-09-19",389065.97,1810.63,388.91,76.15
"Germany","2022-09-20",389065.97,1810.63,388.91,76.15
"Germany","2022-09-21",389065.97,1810.63,388.91,76.15
"Germany","2022-09-22",389065.97,1810.63,388.91,76.15
"Germany","2022-09-23",389065.97,1810.63,388.91,76.16
"Germany","2022-09-24",389065.97,1810.63,388.91,76.16
"Germany","2022-09-25",392473.62,1816.81,486.8,76.16
"Germany","2022-09-26",392473.62,1816.81,486.8,76.16
"Germany","2022-09-27",392473.62,1816.81,486.8,76.16
"Germany","2022-09-28",392473.62,1816.81,486.8,76.16
"Germany","2022-09-29",392473.62,1816.81,486.8,76.16
"Germany","2022-09-30",392473.62,1816.81,486.8,76.17
"Germany","2022-10-01",392473.62,1816.81,486.8,76.17
"Germany","2022-10-02",397930.56,1827.28,779.56,76.17
"Germany","2022-10-03",397930.56,1827.28,779.56,76.17
"Germany","2022-10-04",397930.56,1827.28,779.56,76.17
"Germany","2022-10-05",397930.56,1827.28,779.56,76.17
"Germany","2022-10-06",397930.56,1827.28,779.56,76.17
"Germany","2022-10-07",397930.56,1827.28,779.56,76.17
"Germany","2022-10-08",397930.56,1827.28,779.56,76.17
"Germany","2022-10-09",404995.6,1842.55,1009.29,76.17
"Germany","2022-10-10",404995.6,1842.55,1009.29,76.17
"Germany","2022-10-11",404995.6,1842.55,1009.29,76.18
"Germany","2022-10-12",404995.6,1842.55,1009.29,76.18
"Germany","2022-10-13",404995.6,1842.55,1009.29,76.18
"Germany","2022-10-14",404995.6,1842.55,1009.29,76.18
"Germany","2022-10-15",404995.6,1842.55,1009.29,76.18
"Germany","2022-10-16",412666.12,1861.1,1095.79,76.18
"Germany","2022-10-17",412666.12,1861.1,1095.79,76.18
"Germany","2022-10-18",412666.12,1861.1,1095.79,76.18
"Germany","2022-10-19",412666.12,1861.1,1095.79,76.18
"Germany","2022-10-20",412666.12,1861.1,1095.79,76.19
"Germany","2022-10-21",412666.12,1861.1,1095.79,76.19
"Germany","2022-10-22",412666.12,1861.1,1095.79,76.19
"Germany","2022-10-23",419143,1878.67,925.27,76.19
"Germany","2022-10-24",419143,1878.67,925.27,76.19
"Germany","2022-10-25",419143,1878.67,925.27,76.19
"Germany","2022-10-26",419143,1878.67,925.27,76.19
"Germany","2022-10-27",419143,1878.67,925.27,76.19
"Germany","2022-10-28",419143,1878.67,925.27,76.19
"Germany","2022-10-29",419143,1878.67,925.27,76.19
"Germany","2022-10-30",423589.7,1891.14,635.24,76.19
"Germany","2022-10-31",423589.7,1891.14,635.24,76.19
"Germany","2022-11-01",423589.7,1891.14,635.24,76.19
"Germany","2022-11-02",423589.7,1891.14,635.24,76.2
"Germany","2022-11-03",423589.7,1891.14,635.24,76.2
"Germany","2022-11-04",423589.7,1891.14,635.24,76.2
"Germany","2022-11-05",423589.7,1891.14,635.24,76.2
"Germany","2022-11-06",426486.44,1899.44,413.82,76.2
"Germany","2022-11-07",426486.44,1899.44,413.82,76.2
"Germany","2022-11-08",426486.44,1899.44,413.82,76.2
"Germany","2022-11-09",426486.44,1899.44,413.82,76.2
"Germany","2022-11-10",426486.44,1899.44,413.82,76.2
"Germany","2022-11-11",426486.44,1899.44,413.82,76.2
"Germany","2022-11-12",426486.44,1899.44,413.82,76.2
"Germany","2022-11-13",428888.9,1907.05,343.21,76.2
"Germany","2022-11-14",428888.9,1907.05,343.21,76.2
"Germany","2022-11-15",428888.9,1907.05,343.21,76.21
"Germany","2022-11-16",428888.9,1907.05,343.21,76.21
"Germany","2022-11-17",428888.9,1907.05,343.21,76.21
"Germany","2022-11-18",428888.9,1907.05,343.21,76.21
"Germany","2022-11-19",428888.9,1907.05,343.21,76.21
"Germany","2022-11-20",430906.7,1913.63,288.25,76.21
"Germany","2022-11-21",430906.7,1913.63,288.25,76.21
"Germany","2022-11-22",430906.7,1913.63,288.25,76.21
"Germany","2022-11-23",430906.7,1913.63,288.25,76.21
"Germany","2022-11-24",430906.7,1913.63,288.25,76.21
"Germany","2022-11-25",430906.7,1913.63,288.25,76.21
"Germany","2022-11-26",430906.7,1913.63,288.25,76.21
"Germany","2022-11-27",432935.44,1921.24,289.82,76.21
"Germany","2022-11-28",432935.44,1921.24,289.82,76.21
"Germany","2022-11-29",432935.44,1921.24,289.82,76.21
"Germany","2022-11-30",432935.44,1921.24,289.82,76.21
"Germany","2022-12-01",432935.44,1921.24,289.82,76.22
"Germany","2022-12-02",432935.44,1921.24,289.82,76.22
"Germany","2022-12-03",432935.44,1921.24,289.82,76.22
"Germany","2022-12-04",435133.47,1930.76,314.01,76.22
"Germany","2022-12-05",435133.47,1930.76,314.01,76.22
"Germany","2022-12-06",435133.47,1930.76,314.01,76.22
"Germany","2022-12-07",435133.47,1930.76,314.01,76.22
"Germany","2022-12-08",435133.47,1930.76,314.01,76.22
"Germany","2022-12-09",435133.47,1930.76,314.01,76.22
"Germany","2022-12-10",435133.47,1930.76,314.01,76.22
"Germany","2022-12-11",437506.1,1942.18,338.95,76.22
"Germany","2022-12-12",437506.1,1942.18,338.95,76.22
"Germany","2022-12-13",437506.1,1942.18,338.95,76.22
"Germany","2022-12-14",437506.1,1942.18,338.95,76.22
"Germany","2022-12-15",437506.1,1942.18,338.95,76.22
"Germany","2022-12-16",437506.1,1942.18,338.95,76.22
"Germany","2022-12-17",437506.1,1942.18,338.95,76.22
"Germany","2022-12-18",440157.56,1955.73,378.78,76.22
"Germany","2022-12-19",440157.56,1955.73,378.78,76.22
"Germany","2022-12-20",440157.56,1955.73,378.78,76.22
"Germany","2022-12-21",440157.56,1955.73,378.78,76.22
"Germany","2022-12-22",440157.56,1955.73,378.78,76.22
"Germany","2022-12-23",440157.56,1955.73,378.78,76.23
"Germany","2022-12-24",440157.56,1955.73,378.78,76.23
"Germany","2022-12-25",442901.72,1971.05,392.02,76.23
"Germany","2022-12-26",442901.72,1971.05,392.02,76.23
"Germany","2022-12-27",442901.72,1971.05,392.02,76.23
"Germany","2022-12-28",442901.72,1971.05,392.02,76.23
"Germany","2022-12-29",442901.72,1971.05,392.02,76.23
"Germany","2022-12-30",442901.72,1971.05,392.02,76.23
"Germany","2022-12-31",442901.72,1971.05,392.02,76.23
"Germany","2023-01-01",444704.25,1982.58,257.5,76.23
"Germany","2023-01-02",444704.25,1982.58,257.5,76.23
"Germany","2023-01-03",444704.25,1982.58,257.5,76.23
"Germany","2023-01-04",444704.25,1982.58,257.5,76.23
"Germany","2023-01-05",444704.25,1982.58,257.5,76.23
"Germany","2023-01-06",444704.25,1982.58,257.5,76.23
"Germany","2023-01-07",444704.25,1982.58,257.5,76.23
"Germany","2023-01-08",446254.03,1992.44,221.4,76.23
"Germany","2023-01-09",446254.03,1992.44,221.4,76.23
"Germany","2023-01-10",446254.03,1992.44,221.4,76.23
"Germany","2023-01-11",446254.03,1992.44,221.4,76.23
"Germany","2023-01-12",446254.03,1992.44,221.4,76.23
"Germany","2023-01-13",446254.03,1992.44,221.4,76.23
"Germany","2023-01-14",446254.03,1992.44,221.4,76.23
"Germany","2023-01-15",447313.53,1998.59,151.36,76.23
"Germany","2023-01-16",447313.53,1998.59,151.36,76.23
"Germany","2023-01-17",447313.53,1998.59,151.36,76.23
"Germany","2023-01-18",447313.53,1998.59,151.36,76.23
"Germany","2023-01-19",447313.53,1998.59,151.36,76.23
"Germany","2023-01-20",447313.53,1998.59,151.36,76.23
"Germany","2023-01-21",447313.53,1998.59,151.36,76.23
"Germany","2023-01-22",448061.2,2002.61,106.81,76.23
"Germany","2023-01-23",448061.2,2002.61,106.81,76.23
"Germany","2023-01-24",448061.2,2002.61,106.81,76.23
"Germany","2023-01-25",448061.2,2002.61,106.81,76.23
"Germany","2023-01-26",448061.2,2002.61,106.81,76.23
"Germany","2023-01-27",448061.2,2002.61,106.81,76.23
"Germany","2023-01-28",448061.2,2002.61,106.81,76.23
"Germany","2023-01-29",448932.88,2006.55,124.53,76.23
"Germany","2023-01-30",448932.88,2006.55,124.53,76.23
"Germany","2023-01-31",448932.88,2006.55,124.53,76.23
"Germany","2023-02-01",448932.88,2006.55,124.53,76.23
"Germany","2023-02-02",448932.88,2006.55,124.53,76.23
"Germany","2023-02-03",448932.88,2006.55,124.53,76.23
"Germany","2023-02-04",448932.88,2006.55,124.53,76.23
"Germany","2023-02-05",449934.75,2010.64,143.12,76.23
"Germany","2023-02-06",449934.75,2010.64,143.12,76.23
"Germany","2023-02-07",449934.75,2010.64,143.12,76.23
"Germany","2023-02-08",449934.75,2010.64,143.12,76.23
"Germany","2023-02-09",449934.75,2010.64,143.12,76.24
"Germany","2023-02-10",449934.75,2010.64,143.12,76.24
"Germany","2023-02-11",449934.75,2010.64,143.12,76.24
"Germany","2023-02-12",450964.6,2016.05,147.12,76.24
"Germany","2023-02-13",450964.6,2016.05,147.12,76.24
"Germany","2023-02-14",450964.6,2016.05,147.12,76.24
"Germany","2023-02-15",450964.6,2016.05,147.12,76.24
"Germany","2023-02-16",450964.6,2016.05,147.12,76.24
"Germany","2023-02-17",450964.6,2016.05,147.12,76.24
"Germany","2023-02-18",450964.6,2016.05,147.12,76.24
"Germany","2023-02-19",452128.28,2023.2,166.24,76.24
"Germany","2023-02-20",452128.28,2023.2,166.24,76.24
"Germany","2023-02-21",452128.28,2023.2,166.24,76.24
"Germany","2023-02-22",452128.28,2023.2,166.24,76.24
"Germany","2023-02-23",452128.28,2023.2,166.24,76.24
"Germany","2023-02-24",452128.28,2023.2,166.24,76.24
"Germany","2023-02-25",452128.28,2023.2,166.24,76.24
"Germany","2023-02-26",453477.28,2030.32,192.72,76.24
"Germany","2023-02-27",453477.28,2030.32,192.72,76.24
"Germany","2023-02-28",453477.28,2030.32,192.72,76.24
"Germany","2023-03-01",453477.28,2030.32,192.72,76.24
"Germany","2023-03-02",453477.28,2030.32,192.72,76.24
"Germany","2023-03-03",453477.28,2030.32,192.72,76.24
"Germany","2023-03-04",453477.28,2030.32,192.72,76.24
"Germany","2023-03-05",454503.88,2036.68,146.65,76.24
"Germany","2023-03-06",454503.88,2036.68,146.65,76.24
"Germany","2023-03-07",454503.88,2036.68,146.65,76.24
"Germany","2023-03-08",454503.88,2036.68,146.65,76.24
"Germany","2023-03-09",454503.88,2036.68,146.65,76.24
"Germany","2023-03-10",454503.88,2036.68,146.65,76.24
"Germany","2023-03-11",454503.88,2036.68,146.65,76.24
"Germany","2023-03-12",455024.25,2043.49,74.34,76.24
"Germany","2023-03-13",455024.25,2043.49,74.34,76.24
"Germany","2023-03-14",455024.25,2043.49,74.34,76.24
"Germany","2023-03-15",455024.25,2043.49,74.34,76.24
